Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
EASY,Find the Original Typed String I,13.6,0.007205296618631114,https://leetcode.com/problems/find-the-original-typed-string-i,String
EASY,Height Checker,13.6,0.008178253634337029,https://leetcode.com/problems/height-checker,"Array, Sorting, Counting Sort"
EASY,Find the Middle Index in Array,13.6,0.006993071446732774,https://leetcode.com/problems/find-the-middle-index-in-array,"Array, Prefix Sum"
HARD,Find the K-th Character in String Game II,13.6,0.004841268104844003,https://leetcode.com/problems/find-the-k-th-character-in-string-game-ii,"Math, Bit Manipulation, Recursion"
EASY,Find Followers Count,13.6,0.006961632641540058,https://leetcode.com/problems/find-followers-count,Database
EASY,Special Array I,13.6,0.008162658957399725,https://leetcode.com/problems/special-array-i,Array
EASY,Find Lucky Integer in an Array,13.6,0.007556752395800399,https://leetcode.com/problems/find-lucky-integer-in-an-array,"Array, Hash Table, Counting"
MEDIUM,Finding Pairs With a Certain Sum,13.6,0.006155445298724471,https://leetcode.com/problems/finding-pairs-with-a-certain-sum,"Array, Hash Table, Design"
MEDIUM,Reschedule Meetings for Maximum Free Time II,13.6,0.006035143883612564,https://leetcode.com/problems/reschedule-meetings-for-maximum-free-time-ii,"Array, Greedy, Enumeration"
EASY,Longest Continuous Increasing Subsequence,13.6,0.00521605208863016,https://leetcode.com/problems/longest-continuous-increasing-subsequence,Array
EASY,Calculate Amount Paid in Taxes,13.6,0.00694593698960873,https://leetcode.com/problems/calculate-amount-paid-in-taxes,"Array, Simulation"
MEDIUM,Maximum Erasure Value,13.6,0.006432565645712482,https://leetcode.com/problems/maximum-erasure-value,"Array, Hash Table, Sliding Window"
MEDIUM,Minimum Penalty for a Shop,13.6,0.007124816534371725,https://leetcode.com/problems/minimum-penalty-for-a-shop,"String, Prefix Sum"
EASY,Maximum Unique Subarray Sum After Deletion,13.6,0.004051062788260759,https://leetcode.com/problems/maximum-unique-subarray-sum-after-deletion,"Array, Hash Table, Greedy"
MEDIUM,Market Analysis I,13.6,0.005747274304055503,https://leetcode.com/problems/market-analysis-i,Database
EASY,Verifying an Alien Dictionary,13.6,0.005601947158092281,https://leetcode.com/problems/verifying-an-alien-dictionary,"Array, Hash Table, String"
MEDIUM,Fruits Into Baskets III,13.6,0.00393523275727853,https://leetcode.com/problems/fruits-into-baskets-iii,"Array, Binary Search, Segment Tree, Ordered Set"
HARD,Find the Maximum Number of Fruits Collected,13.6,0.006498499369825999,https://leetcode.com/problems/find-the-maximum-number-of-fruits-collected,"Array, Dynamic Programming, Matrix"
EASY,Shortest Distance to a Character,13.6,0.0072845066437152925,https://leetcode.com/problems/shortest-distance-to-a-character,"Array, Two Pointers, String"
HARD,Max Sum of Rectangle No Larger Than K,13.6,0.004566106115897321,https://leetcode.com/problems/max-sum-of-rectangle-no-larger-than-k,"Array, Binary Search, Matrix, Prefix Sum, Ordered Set"
EASY,Maximum 69 Number,13.6,0.008456259059063822,https://leetcode.com/problems/maximum-69-number,"Math, Greedy"
HARD,24 Game,13.6,0.005955355908776779,https://leetcode.com/problems/24-game,"Array, Math, Backtracking"
MEDIUM,Longest Subarray of 1's After Deleting One Element,13.6,0.007128029324007413,https://leetcode.com/problems/longest-subarray-of-1s-after-deleting-one-element,"Array, Dynamic Programming, Sliding Window"
MEDIUM,Number of Operations to Make Network Connected,13.6,0.006678334574600134,https://leetcode.com/problems/number-of-operations-to-make-network-connected,"Depth-First Search, Breadth-First Search, Union-Find, Graph Theory"
EASY,Number of Steps to Reduce a Number to Zero,13.6,0.008583626952100068,https://leetcode.com/problems/number-of-steps-to-reduce-a-number-to-zero,"Math, Bit Manipulation"
EASY,Hamming Distance,13.6,0.007685754882126762,https://leetcode.com/problems/hamming-distance,Bit Manipulation
HARD,Minimum Operations to Make Array Elements Zero,13.6,0.006034184794967028,https://leetcode.com/problems/minimum-operations-to-make-array-elements-zero,"Array, Math, Bit Manipulation"
EASY,Maximum Repeating Substring,13.6,0.004182870642958078,https://leetcode.com/problems/maximum-repeating-substring,"String, Dynamic Programming, String Matching"
EASY,Largest Perimeter Triangle,13.6,0.006226736823688177,https://leetcode.com/problems/largest-perimeter-triangle,"Array, Math, Greedy, Sorting"
HARD,Super Egg Drop,13.6,0.0030453139690968544,https://leetcode.com/problems/super-egg-drop,"Math, Binary Search, Dynamic Programming"
MEDIUM,Maximum Tastiness of Candy Basket,13.6,0.006831191731839926,https://leetcode.com/problems/maximum-tastiness-of-candy-basket,"Array, Binary Search, Greedy, Sorting"
MEDIUM,Avoid Flood in The City,13.6,0.0038972333615712217,https://leetcode.com/problems/avoid-flood-in-the-city,"Array, Hash Table, Binary Search, Greedy, Heap (Priority Queue)"
MEDIUM,Remove K-Balanced Substrings,13.6,0.003290150412421155,https://leetcode.com/problems/remove-k-balanced-substrings,"String, Stack, Simulation"
EASY,Find the Distance Value Between Two Arrays,13.6,0.007194363881987285,https://leetcode.com/problems/find-the-distance-value-between-two-arrays,"Array, Two Pointers, Binary Search, Sorting"
MEDIUM,Longest Balanced Substring I,13.6,0.006965436348957303,https://leetcode.com/problems/longest-balanced-substring-i,"Hash Table, String, Counting, Enumeration"
MEDIUM,Simple Bank System,13.6,0.006966613338928375,https://leetcode.com/problems/simple-bank-system,"Array, Hash Table, Design, Simulation"
EASY,Range Sum of BST,13.6,0.008759803871047533,https://leetcode.com/problems/range-sum-of-bst,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
HARD,Maximum Frequency Stack,13.6,0.00668841635054312,https://leetcode.com/problems/maximum-frequency-stack,"Hash Table, Stack, Design, Ordered Set"
EASY,Find X-Sum of All K-Long Subarrays I,13.6,0.007606765261005115,https://leetcode.com/problems/find-x-sum-of-all-k-long-subarrays-i,"Array, Hash Table, Sliding Window, Heap (Priority Queue)"
MEDIUM,Longest Substring with At Least K Repeating Characters,13.6,0.004638977596859204,https://leetcode.com/problems/longest-substring-with-at-least-k-repeating-characters,"Hash Table, String, Divide and Conquer, Sliding Window"
MEDIUM,Determine if Two Strings Are Close,13.6,0.0054330794891666945,https://leetcode.com/problems/determine-if-two-strings-are-close,"Hash Table, String, Sorting, Counting"
MEDIUM,Number of Distinct Islands,13.6,0.006287405182125423,https://leetcode.com/problems/number-of-distinct-islands,"Array, Hash Table, Depth-First Search, Breadth-First Search, Union-Find, Sorting, Matrix, Hash Function"
MEDIUM,Minimum Score of a Path Between Two Cities,13.6,0.005892904743237945,https://leetcode.com/problems/minimum-score-of-a-path-between-two-cities,"Depth-First Search, Breadth-First Search, Union-Find, Graph Theory"
EASY,Reshape Data: Melt,13.6,0.008586514200273556,https://leetcode.com/problems/reshape-data-melt,
MEDIUM,Map of Highest Peak,13.6,0.007594378376393587,https://leetcode.com/problems/map-of-highest-peak,"Array, Breadth-First Search, Matrix"
MEDIUM,Combination Sum IV,13.6,0.005517348487713176,https://leetcode.com/problems/combination-sum-iv,"Array, Dynamic Programming"
MEDIUM,Maximum Matrix Sum,13.6,0.00675316632875527,https://leetcode.com/problems/maximum-matrix-sum,"Array, Greedy, Matrix"
MEDIUM,Online Election,13.6,0.005292424423309059,https://leetcode.com/problems/online-election,"Array, Hash Table, Binary Search, Design"
MEDIUM,Wiggle Sort II,13.6,0.003760257765695011,https://leetcode.com/problems/wiggle-sort-ii,"Array, Divide and Conquer, Greedy, Sorting, Quickselect"
MEDIUM,Smallest Subtree with all the Deepest Nodes,13.6,0.007763836554377363,https://leetcode.com/problems/smallest-subtree-with-all-the-deepest-nodes,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
MEDIUM,Maximum Square Area by Removing Fences From a Field,13.6,0.004954654367737321,https://leetcode.com/problems/maximum-square-area-by-removing-fences-from-a-field,"Array, Hash Table, Enumeration"
MEDIUM,Find the Largest Area of Square Inside Two Rectangles,13.6,0.006703986373611975,https://leetcode.com/problems/find-the-largest-area-of-square-inside-two-rectangles,"Array, Math, Geometry"
EASY,N-Repeated Element in Size 2N Array,13.6,0.00799598283422585,https://leetcode.com/problems/n-repeated-element-in-size-2n-array,"Array, Hash Table"
MEDIUM,Take K of Each Character From Left and Right,13.6,0.005148250237050431,https://leetcode.com/problems/take-k-of-each-character-from-left-and-right,"Hash Table, String, Sliding Window"
MEDIUM,Exclusive Time of Functions,13.6,0.0066215550030046455,https://leetcode.com/problems/exclusive-time-of-functions,"Array, Stack"
EASY,Subtract the Product and Sum of Digits of an Integer,13.6,0.008658605782564775,https://leetcode.com/problems/subtract-the-product-and-sum-of-digits-of-an-integer,Math
MEDIUM,House Robber III,13.6,0.005601639893266499,https://leetcode.com/problems/house-robber-iii,"Dynamic Programming, Tree, Depth-First Search, Binary Tree"
MEDIUM,Longest Balanced Substring II,13.6,0.004187872255311584,https://leetcode.com/problems/longest-balanced-substring-ii,"Hash Table, String, Prefix Sum"
MEDIUM,Champagne Tower,13.6,0.006414155629768815,https://leetcode.com/problems/champagne-tower,Dynamic Programming
HARD,Special Binary String,13.6,0.007937528892289545,https://leetcode.com/problems/special-binary-string,"String, Divide and Conquer, Sorting"
MEDIUM,Concatenation of Consecutive Binary Numbers,13.6,0.006664861359292964,https://leetcode.com/problems/concatenation-of-consecutive-binary-numbers,"Math, Bit Manipulation, Simulation"
MEDIUM,Largest Submatrix With Rearrangements,13.6,0.008018231843744332,https://leetcode.com/problems/largest-submatrix-with-rearrangements,"Array, Greedy, Sorting, Matrix"
MEDIUM,Maximum Amount of Money Robot Can Earn,13.6,0.00477805836394964,https://leetcode.com/problems/maximum-amount-of-money-robot-can-earn,"Array, Dynamic Programming, Matrix"
MEDIUM,Closest Equal Element Queries,13.6,0.005146547268824044,https://leetcode.com/problems/closest-equal-element-queries,"Array, Hash Table, Binary Search"
EASY,Mirror Distance of an Integer,13.6,0.009146288472512342,https://leetcode.com/problems/mirror-distance-of-an-integer,Math
EASY,Two Furthest Houses With Different Colors,13.6,0.007176776643168153,https://leetcode.com/problems/two-furthest-houses-with-different-colors,"Array, Greedy"
HARD,Longest Increasing Path in a Matrix,13.6,0.00567472231613815,https://leetcode.com/problems/longest-increasing-path-in-a-matrix,"Array, Dynamic Programming, Depth-First Search, Breadth-First Search, Graph Theory, Topological Sort, Memoization, Matrix"
MEDIUM,Words Within Two Edits of Dictionary,13.6,0.007347160534878749,https://leetcode.com/problems/words-within-two-edits-of-dictionary,"Array, String, Trie"
MEDIUM,Guess Number Higher or Lower II,13.6,0.00529520391008873,https://leetcode.com/problems/guess-number-higher-or-lower-ii,"Math, Dynamic Programming, Game Theory"
EASY,Valid Mountain Array,13.6,0.003536700320914205,https://leetcode.com/problems/valid-mountain-array,Array
MEDIUM,Total Cost to Hire K Workers,13.6,0.004370742624827394,https://leetcode.com/problems/total-cost-to-hire-k-workers,"Array, Two Pointers, Heap (Priority Queue), Simulation"
MEDIUM,Flatten Nested List Iterator,13.6,0.006574435991685041,https://leetcode.com/problems/flatten-nested-list-iterator,"Stack, Tree, Depth-First Search, Design, Queue, Iterator"
MEDIUM,Nth Digit,13.6,0.0038454978639045558,https://leetcode.com/problems/nth-digit,"Math, Binary Search"
EASY,Minimum Cost of Buying Candies With Discount,13.6,0.007156016693567575,https://leetcode.com/problems/minimum-cost-of-buying-candies-with-discount,"Array, Greedy, Sorting"
MEDIUM,Bulls and Cows,13.6,0.005261795709640865,https://leetcode.com/problems/bulls-and-cows,"Hash Table, String, Counting"
EASY,Earliest Finish Time for Land and Water Rides I,13.6,0.007295426149587202,https://leetcode.com/problems/earliest-finish-time-for-land-and-water-rides-i,"Array, Two Pointers, Binary Search, Greedy, Sorting"
HARD,Number of Ways to Assign Edge Weights II,13.6,0.007271115723025704,https://leetcode.com/problems/number-of-ways-to-assign-edge-weights-ii,"Array, Math, Dynamic Programming, Bit Manipulation, Tree, Depth-First Search"
MEDIUM,Process String with Special Operations I,13.6,0.0071399312496214186,https://leetcode.com/problems/process-string-with-special-operations-i,"String, Simulation"
HARD,Number of ZigZag Arrays II,13.6,0.00677281891057796,https://leetcode.com/problems/number-of-zigzag-arrays-ii,"Math, Dynamic Programming"
MEDIUM,Unique Binary Search Trees,8.4,0.006381908420370071,https://leetcode.com/problems/unique-binary-search-trees,"Math, Dynamic Programming, Tree, Binary Search Tree, Binary Tree"
HARD,Palindrome Partitioning II,8.4,0.003729313555059432,https://leetcode.com/problems/palindrome-partitioning-ii,"String, Dynamic Programming"
MEDIUM,Maximum Gap,8.4,0.00523255123872036,https://leetcode.com/problems/maximum-gap,"Array, Sorting, Bucket Sort, Radix Sort"
MEDIUM,Bulb Switcher,8.4,0.005604329868557562,https://leetcode.com/problems/bulb-switcher,"Math, Brainteaser"
HARD,Russian Doll Envelopes,8.4,0.003797091606661151,https://leetcode.com/problems/russian-doll-envelopes,"Array, Binary Search, Dynamic Programming, Sorting"
MEDIUM,Kth Smallest Element in a Sorted Matrix,8.4,0.006475015675588278,https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix,"Array, Binary Search, Sorting, Heap (Priority Queue), Matrix"
MEDIUM,Find Right Interval,8.4,0.005602618797918809,https://leetcode.com/problems/find-right-interval,"Array, Binary Search, Sorting"
EASY,Find Mode in Binary Search Tree,8.4,0.0059019042191291475,https://leetcode.com/problems/find-mode-in-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
MEDIUM,Out of Boundary Paths,8.4,0.004846980112426184,https://leetcode.com/problems/out-of-boundary-paths,Dynamic Programming
MEDIUM,Is Graph Bipartite?,8.4,0.005946027148867102,https://leetcode.com/problems/is-graph-bipartite,"Depth-First Search, Breadth-First Search, Union-Find, Graph Theory"
MEDIUM,Design Circular Queue,8.4,0.005487027754985552,https://leetcode.com/problems/design-circular-queue,"Array, Linked List, Design, Queue"
MEDIUM,Score of Parentheses,8.4,0.006356075128878294,https://leetcode.com/problems/score-of-parentheses,"String, Stack"
MEDIUM,Stone Game,8.4,0.007339570312999245,https://leetcode.com/problems/stone-game,"Array, Math, Dynamic Programming, Game Theory"
MEDIUM,Distribute Coins in Binary Tree,8.4,0.00773246804219986,https://leetcode.com/problems/distribute-coins-in-binary-tree,"Tree, Depth-First Search, Binary Tree"
MEDIUM,Longest Arithmetic Subsequence,8.4,0.005002603718668198,https://leetcode.com/problems/longest-arithmetic-subsequence,"Array, Hash Table, Binary Search, Dynamic Programming"
MEDIUM,Flower Planting With No Adjacent,8.4,0.0053830904795222016,https://leetcode.com/problems/flower-planting-with-no-adjacent,"Depth-First Search, Breadth-First Search, Graph Theory"
HARD,Longest Duplicate Substring,8.4,0.0031229659284006794,https://leetcode.com/problems/longest-duplicate-substring,"String, Binary Search, Sliding Window, Rolling Hash, Suffix Array, Hash Function"
HARD,Minimum Falling Path Sum II,8.4,0.006305741139168836,https://leetcode.com/problems/minimum-falling-path-sum-ii,"Array, Dynamic Programming, Matrix"
MEDIUM,Stone Game II,8.4,0.007279929577464789,https://leetcode.com/problems/stone-game-ii,"Array, Math, Dynamic Programming, Prefix Sum, Game Theory"
EASY,Find Resultant Array After Removing Anagrams,8.4,0.0069968661799197,https://leetcode.com/problems/find-resultant-array-after-removing-anagrams,"Array, Hash Table, String, Sorting"
